open,high,low,close,volume,trade_count,vwap,return,lagged_return
258.2,258.88,257.68,258.77,2376711,17536,258.309276,0.7767066078607332,-0.05851146824779052
257.96,258.86,257.47,257.6,2942596,15658,257.870657,-0.0929512006196731,0.7767066078607332
255.34,255.35,253.28,254.76,4616946,34221,254.616909,-1.0156613428438432,-0.0929512006196731
256.21,256.68,255.02,256.12,2258897,16372,255.948084,0.34072217435574537,-1.0156613428438432
256.12,257.21,253.46,253.47,4580059,25601,255.610143,-0.0351274345263608,0.34072217435574537
252.08,252.28,249.48,251.27,5192086,38219,251.174666,-1.5773856004997588,-0.0351274345263608
251.77,252.34,250.82,251.87,3454668,22911,251.692811,-0.12297683275150906,-1.5773856004997588
249.35,250.07,248.22,248.22,4891080,32507,249.131867,-0.9611947412320854,-0.12297683275150906
248.34,249.61,247.04,248.5,5479893,42738,248.331895,-0.40505313815920596,-0.9611947412320854
250.75,253.7,250.51,253.65,3796064,26256,252.236316,0.9704437464766125,-0.40505313815920596
255.22,255.8,254.07,255.73,2792381,20777,255.083778,1.7826520438684046,0.9704437464766125
256.12,258.35,255.53,257.72,2796181,19525,256.805276,0.35263694067864115,1.7826520438684046
258.5,261.12,258.4,260.25,3124909,22138,260.048672,0.9292519131657073,0.35263694067864115
261.88,262.5,260.94,260.99,3495929,17249,261.317524,1.3075435203094843,0.9292519131657073
262.66,262.87,256.95,260.88,2804590,15819,261.232495,0.29784634183596115,1.3075435203094843
260.8,261.26,259.99,260.45,1725501,10122,260.568673,-0.7081398005025608,0.29784634183596115
261.34,261.88,260.3737,261.56,1883518,12693,261.172492,0.20705521472390576,-0.7081398005025608
261.24,262.13,260.43,261.51,2260930,15207,261.298409,-0.03826432999156637,0.20705521472390576
261.64,262.18,260.97,261.68,1319478,10087,261.715443,0.15311590874291792,-0.03826432999156637
263.19,265.8,262.94,265.33,6147739,35197,264.959866,0.5924170616113722,0.15311590874291792
265.4,266.21,264.63,265.56,3920808,27139,265.597968,0.8396975568980558,0.5924170616113722
268.05,268.5,265.9,268.08,3471763,23265,267.591553,0.9984928409947358,0.8396975568980558
267.21,268.96,266.901,267.1,4446832,27435,267.706047,-0.31337437045328986,0.9984928409947358
267.28,267.91,267.1,267.17,1654193,13436,267.454514,0.02619662437781667,-0.31337437045328986
267.39,267.4,265.13,265.26,7620308,26790,266.382385,0.0411553427117628,0.02619662437781667
266.12,266.49,265.21,265.22,2141478,12233,265.747294,-0.4749616664796674,0.0411553427117628
265.42,265.91,264.5,265.15,1991505,15461,265.237704,-0.2630392304223572,-0.4749616664796674
265.94,266.26,265.07,265.85,2176213,16466,265.676455,0.1959159068645855,-0.2630392304223572
268.45,268.75,266.0,266.97,3981584,21009,267.209816,0.9438219147176019,0.1959159068645855
266.84,267.73,266.14,267.66,2775743,15121,267.016207,-0.5997392438070404,0.9438219147176019
268.3,269.6,268.28,269.56,1262891,9711,268.847675,0.5471443561684941,-0.5997392438070404
268.65,269.48,267.32,269.27,2157032,14742,268.656615,0.1304509877003257,0.5471443561684941
267.9,268.43,267.47,268.06,1423707,10698,267.925747,-0.27917364600781314,0.1304509877003257
266.75,268.12,266.69,267.86,1407000,11459,267.340431,-0.42926465098916955,-0.27917364600781314
268.76,269.88,268.17,268.69,1978567,13782,268.948605,0.7535145267103971,-0.42926465098916955
269.69,270.92,269.23,270.92,2238488,16193,270.236073,0.34603363595773207,0.7535145267103971
271.66,273.39,271.6,273.39,2411152,17292,272.59621,0.7304683154733205,0.34603363595773207
273.55,273.6,272.96,273.6,2624473,16446,273.340813,0.6957225944194789,0.7304683154733205
273.58,273.99,272.9012,273.42,1780375,12442,273.559483,0.01096691646864656,0.6957225944194789
273.28,273.45,272.18,272.28,1550805,11721,272.789558,-0.1096571386797307,0.01096691646864656
271.64,272.75,270.75,272.27,2124399,16197,271.79022,-0.6001170960187263,-0.1096571386797307
273.22,273.34,271.36,271.45,2364266,16752,272.427484,0.5816521867177293,-0.6001170960187263
271.77,272.16,270.8,271.65,1623561,13369,271.500829,-0.5307078544762645,0.5816521867177293
272.73,273.61,271.95,273.35,1722929,15956,272.876472,0.3532398719505503,-0.5307078544762645
272.25,272.85,271.8286,272.61,2355722,15190,272.573855,-0.17599824001760522,0.3532398719505503
272.48,272.58,270.5199,271.39,2348580,18232,271.595399,0.08448117539028299,-0.17599824001760522
271.67,272.05,271.11,271.86,1731277,15789,271.577449,-0.29726952436875953,0.08448117539028299
271.86,272.68,271.69,272.13,1346401,11410,272.203263,0.06993779217432383,-0.29726952436875953
271.06,272.155,270.62,271.91,1674302,12989,271.554715,-0.2942691091002758,0.06993779217432383
272.32,272.68,267.1025,268.52,5058843,39486,269.751774,0.46484173245775473,-0.2942691091002758
268.82,271.71,265.4,265.76,7225326,57285,268.037382,-1.285252643948298,0.46484173245775473
265.2,265.766,262.43,264.81,5691451,47418,264.13506,-1.3466259950896564,-1.285252643948298
260.99,261.15,255.13,257.1,6608174,52402,257.978698,-1.58748114630467,-1.3466259950896564
258.65,260.36,257.05,260.29,4991027,41522,258.828222,-0.8965860760948852,-1.58748114630467
257.11,260.69,254.36,260.24,5089469,43006,257.612334,-0.5953991880920051,-0.8965860760948852
261.46,264.13,260.5768,264.13,3637099,27712,262.52674,1.6918828516977014,-0.5953991880920051
263.38,264.44,261.25,263.18,3773003,28048,262.970266,0.7343379484433532,1.6918828516977014
261.42,262.17,258.56,259.4,2870415,23207,260.397507,-0.7441719189004381,0.7343379484433532
259.09,264.63,258.63,263.17,4332355,34328,262.959387,-0.8912860530946531,-0.7441719189004381
259.08,259.73,255.06,255.08,6147957,48613,257.120952,-0.003859662665484098,-0.8912860530946531
256.22,256.9473,253.93,256.36,4038455,37567,255.775623,-1.1039061293808716,-0.003859662665484098
257.33,259.25,256.87,258.88,2748371,22732,258.277569,0.4332214503161236,-1.1039061293808716
262.04,262.25,260.82,261.34,2033412,17928,261.480649,1.8303345898263101,0.4332214503161236
261.02,261.56,259.4735,259.69,1981083,20473,260.514252,-0.3892535490764959,1.8303345898263101
261.83,262.66,261.49,262.03,2163005,18841,262.0319,0.31032104819554984,-0.3892535490764959
262.71,263.82,260.95,262.56,2329657,19465,262.587622,0.33609594011381194,0.31032104819554984
261.27,263.19,255.04,256.29,6296264,61220,258.991433,-0.5481329222336462,0.33609594011381194
258.97,259.42,257.18,259.1,3146845,30170,258.393423,-0.8803153825544308,-0.5481329222336462
260.51,260.56,257.24,257.8,3081241,24331,258.665386,0.5946634745337187,-0.8803153825544308
257.02,260.46,256.34,260.39,2743182,21165,258.880455,-1.3396798587386294,0.5946634745337187
262.91,264.24,262.0,263.9,3742555,26659,263.455043,2.2916504552175088,-1.3396798587386294
265.2,265.4,263.1701,264.13,2443354,18605,264.298066,0.8710205013122252,2.2916504552175088
262.06,262.2,260.03,261.42,3092010,26404,261.101337,-1.1840120663650033,0.8710205013122252
263.58,263.95,262.77,263.93,1971058,14760,263.270874,0.5800198427840852,-1.1840120663650033
266.73,268.7089,266.7,267.68,3624350,27414,267.849212,1.1950830867289097,0.5800198427840852
268.09,268.94,267.41,268.32,2470577,16363,268.232429,0.5098789037603302,1.1950830867289097
268.85,269.405,268.03,268.8,2243429,17445,268.733598,0.28348688873141015,0.5098789037603302
268.42,269.42,267.55,269.39,2654313,19420,268.379735,-0.15994048726055698,0.28348688873141015
269.72,271.735,269.22,271.69,1900408,15573,270.552036,0.48431562476716206,-0.15994048726055698
272.62,273.44,271.46,272.32,3272324,29910,272.510182,1.075189084977013,0.48431562476716206
272.92,273.28,272.46,272.6,2182689,19605,272.850202,0.11004328369159655,1.075189084977013
271.54,272.21,270.8,271.17,4077522,18620,272.124361,-0.5056426791733792,0.11004328369159655
270.59,271.58,270.37,271.56,1762986,13631,271.006453,-0.34985637475143383,-0.5056426791733792
271.24,272.13,269.48,271.97,3056480,23479,271.065842,0.24021582467941283,-0.34985637475143383
272.47,273.2,271.13,271.42,3268663,21957,272.170062,0.4534729390945458,0.24021582467941283
271.39,271.76,269.09,269.25,4095943,40319,270.645631,-0.39637391272435707,0.4534729390945458
268.22,269.97,268.07,269.36,1913266,16529,269.032825,-1.168060724418718,-0.39637391272435707
270.42,270.609,266.88,267.97,3745984,34708,268.441171,0.8202222056520769,-1.168060724418718
268.4,270.13,267.42,269.58,3413791,23818,269.087243,-0.7469861696620228,0.8202222056520769
270.01,270.01,267.9,268.88,2406636,19548,269.098008,0.5998509687034304,-0.7469861696620228
269.58,269.97,267.0,267.99,3172209,28788,268.386703,-0.15925336098663312,0.5998509687034304
268.51,269.83,268.51,269.18,2132213,17031,269.084301,-0.3969137176348392,-0.15925336098663312
269.76,270.29,265.45,265.5,3568373,32012,266.98346,0.46553200998100674,-0.3969137176348392
264.02,264.06,259.5739,260.72,7035988,55581,261.539765,-2.1278173190984573,0.46553200998100674
260.34,262.03,257.38,262.01,5684896,50400,260.356147,-1.3938338004696682,-2.1278173190984573
262.88,265.85,262.72,265.66,3229515,20796,264.669084,0.975647230544685,-1.3938338004696682
264.89,266.5,264.1851,264.74,2343319,18711,265.323739,0.764607425441266,0.975647230544685
262.64,264.21,261.35,261.58,3943473,27703,262.381469,-0.8494091887198407,0.764607425441266
263.44,264.24,262.48,263.43,2064206,17547,263.431892,0.30459945172098823,-0.8494091887198407
263.23,266.0289,263.11,265.01,2430485,16312,264.890512,-0.0797145460066706,0.30459945172098823
267.86,270.14,267.62,268.16,4186362,31506,268.916486,1.7589180564525408,-0.0797145460066706
267.6,268.73,267.4352,267.86,1212897,9054,268.110218,-0.09706563129993073,1.7589180564525408
269.12,271.19,268.86,270.22,3181260,15872,270.139546,0.568011958146486,-0.09706563129993073
269.79,270.56,269.4,270.08,2419461,16195,270.038287,0.24895957193817875,0.568011958146486
270.67,271.15,269.71,270.38,1894478,12383,270.456218,0.3261796211868395,0.24895957193817875
269.61,275.0,267.62,267.64,2241257,17196,268.904172,-0.3916207928473803,0.3261796211868395
268.06,268.37,267.4,268.21,1384108,12211,267.974417,-0.5749044916731672,-0.3916207928473803
268.48,269.38,267.76,267.82,2546297,14767,268.36372,0.15668133999851008,-0.5749044916731672
268.12,268.9,267.36,268.24,1702911,11243,268.017195,-0.1340882002383803,0.15668133999851008
269.02,269.12,267.06,267.98,1846919,14252,267.851142,0.33567059525585474,-0.1340882002383803
267.72,270.12,267.625,269.6,1825533,14504,269.264455,-0.48323544717863154,0.33567059525585474
270.82,271.58,270.1868,270.81,1813273,11810,270.855724,1.1579261915434014,-0.48323544717863154
270.47,271.6,270.31,270.87,2885958,19584,270.819282,-0.12923713167416473,1.1579261915434014
270.87,271.99,269.88,271.74,2146934,14120,270.905118,0.14789070876621846,-0.12923713167416473
271.55,271.66,269.07,270.48,3024439,18428,270.277575,0.25104293572562053,0.14789070876621846
271.86,273.34,271.69,273.34,2989672,17748,272.782498,0.11415945498067792,0.25104293572562053
274.8,275.05,273.96,274.55,1574198,11833,274.57461,1.081438975943505,0.11415945498067792
275.08,275.51,274.43,274.81,1712964,12464,274.982197,0.10189228529839944,1.081438975943505
275.02,275.21,273.99,274.8,1607540,12371,274.691888,-0.021811836556639985,0.10189228529839944
276.57,278.05,276.5567,277.05,3029454,22224,277.234634,0.5635953748818201,-0.021811836556639985
277.16,277.24,276.05,277.07,1512713,11576,276.677049,0.21332754817948718,0.5635953748818201
275.82,277.41,275.39,277.16,1731935,10174,276.770764,-0.48347524895367977,0.21332754817948718
277.42,277.99,276.64,277.29,1695664,11835,277.420754,0.5800884634906911,-0.48347524895367977
276.34,278.4,276.17,278.05,2599747,15923,277.662858,-0.38930142022927106,0.5800884634906911
277.88,278.32,277.09,278.23,1586544,9805,277.93169,0.5572845045958008,-0.38930142022927106
278.84,279.95,278.495,279.94,2363768,14163,279.221758,0.345472865985319,0.5572845045958008
279.76,280.36,279.61,280.27,1793881,11880,280.069698,0.32993831588008504,0.345472865985319
280.83,280.84,278.87,279.33,1931159,14539,279.577026,0.3824706891621288,0.32993831588008504
278.64,278.9,276.72,278.2,2468704,18438,277.871133,-0.7798312146138242,0.3824706891621288
278.33,278.42,277.16,277.72,1383591,9926,277.79956,-0.11125466551823449,-0.7798312146138242
278.38,279.03,277.7901,278.86,1419523,10715,278.533258,0.017964286997451673,-0.11125466551823449
279.7,280.81,279.64,280.8,1815539,10324,280.015557,0.47417199511459174,0.017964286997451673
281.07,281.58,280.6053,281.36,1305784,9495,281.158332,0.48981051126206765,0.47417199511459174
281.61,281.91,281.01,281.91,1790471,9809,281.555182,0.19212295869357465,0.48981051126206765
281.3,281.57,280.84,280.95,811888,6101,281.202599,-0.11008131813501354,0.19212295869357465
281.45,281.49,278.2,278.2,2552515,18661,279.151861,0.05332385353713498,-0.11008131813501354
275.42,275.64,273.62,275.51,3837952,23236,275.147085,-2.1424764611831515,0.05332385353713498
277.0,277.76,276.61,277.05,1932383,11159,277.174605,0.5736693050613528,-2.1424764611831515
277.86,277.86,276.1514,277.36,1455896,10718,276.973125,0.31046931407943124,0.5736693050613528
279.45,280.94,279.3881,280.7,2686913,15856,279.993901,0.5722306197365468,0.31046931407943124
280.4,280.72,279.697,279.76,1469588,9287,280.141299,0.3399534800500925,0.5722306197365468
279.69,280.14,278.63,279.46,1408673,10647,279.524243,-0.25320970042794766,0.3399534800500925
279.18,279.9,278.65,279.72,1923610,10164,279.459202,-0.18234473881797442,-0.25320970042794766
279.52,282.95,279.24,281.95,3791845,25268,281.441735,0.12178522816819193,-0.18234473881797442
281.93,283.61,281.0,282.11,3066885,23657,282.234446,0.862192329708078,0.12178522816819193
283.04,284.11,282.93,283.07,2120679,12770,283.281625,0.3937147518887629,0.862192329708078
283.19,284.0,282.91,283.4,1698149,12812,283.538855,0.052996042962116796,0.3937147518887629
283.79,283.91,283.15,283.21,1606536,9361,283.529755,0.21187188813165392,0.052996042962116796
283.65,284.54,283.5701,284.46,1816492,11706,284.143375,-0.04933225272210073,0.21187188813165392
284.72,285.0584,284.32,284.46,3638299,22181,284.845479,0.3772254539044839,-0.04933225272210073
285.34,285.66,285.15,285.33,2566018,16177,285.333516,0.21775779713399945,0.3772254539044839
285.63,285.63,284.87,285.01,611593,5999,285.079291,0.10163313941262686,0.21775779713399945
285.3,286.1,285.2,286.06,933330,7989,285.603268,-0.11553408255434716,0.10163313941262686
286.83,286.85,285.9,286.33,1930421,14890,286.500802,0.5362776025236604,-0.11553408255434716
286.34,286.41,284.1184,284.53,2556317,16413,285.196433,-0.17083289753513364,0.5362776025236604
283.91,285.31,283.56,285.1,1342361,11121,284.341808,-0.848641475169365,-0.17083289753513364
286.44,288.63,286.15,288.62,3871798,24926,287.087796,0.8911274699728633,-0.848641475169365
285.38,287.11,285.18,286.32,3296709,22428,286.517574,-0.3700600474794036,0.8911274699728633
284.29,287.03,284.16,286.98,1648684,13583,285.650782,-0.3819468778470725,-0.3700600474794036
286.3,286.7873,285.58,285.74,1526173,12197,285.775792,0.7070245172183354,-0.3819468778470725
285.32,288.67,285.0825,287.4,3138656,19287,287.604925,-0.342298288508569,0.7070245172183354
288.95,289.84,288.43,289.56,1791691,14299,289.216718,1.2722557128837853,-0.342298288508569
289.96,290.043,287.84,288.24,2989836,17623,289.050622,0.3495414431562427,1.2722557128837853
288.79,289.08,288.14,289.02,1471574,10816,288.711452,-0.4035039315767541,0.3495414431562427
288.87,290.49,288.72,289.22,2202118,17596,289.467663,0.027701790228196188,-0.4035039315767541
288.98,291.242,288.9527,290.35,2195108,16107,290.43125,0.038079412884695074,0.027701790228196188
291.63,292.97,291.47,292.93,2522044,16752,292.214562,0.9170184787874458,0.038079412884695074
293.57,293.61,292.79,293.27,2147389,13140,293.231273,0.6652264856153334,0.9170184787874458
292.44,293.28,291.37,291.83,4796910,21961,292.326031,-0.38491671492318913,0.6652264856153334
292.5,293.0693,291.58,291.81,2077014,11499,292.426776,0.020517029134192732,-0.38491671492318913
290.75,291.86,289.6,291.54,1872555,15385,290.720382,-0.5982905982905962,0.020517029134192732
292.54,292.77,288.34,289.8,3612534,28219,290.18258,0.615649183147049,-0.5982905982905962
284.85,286.645,283.86,285.36,4130172,31920,285.803047,-2.6287003486702654,0.615649183147049
286.22,288.19,285.75,287.29,2999201,21251,286.896059,0.4809548885378323,-2.6287003486702654
288.99,289.28,287.2139,287.29,2139529,17469,288.205745,0.9677870169799485,0.4809548885378323
285.67,288.77,284.85,288.54,3433213,28791,286.603456,-1.148828679193048,0.9677870169799485
286.93,287.23,281.61,282.42,4904560,44050,283.892988,0.44106836559667517,-1.148828679193048
283.69,286.26,283.5006,283.98,3170535,25819,284.576042,-1.1291952741086742,0.44106836559667517
287.68,289.0,287.4238,288.04,3004116,20095,288.316528,1.4064648031301807,-1.1291952741086742
290.76,293.04,289.95,292.86,3305903,22847,291.039503,1.0706340378197954,1.4064648031301807
294.02,294.14,292.45,293.74,2857207,19995,293.523992,1.1211996148025927,1.0706340378197954
292.76,292.81,290.66,291.19,3839279,23576,291.750437,-0.4285422760356372,1.1211996148025927
290.2,292.96,290.16,292.95,2877674,15247,291.861673,-0.8744363984150794,-0.4285422760356372
294.35,294.42,292.28,292.94,1994456,15651,293.441495,1.4300482425913197,-0.8744363984150794
294.63,295.87,294.53,295.72,2804383,17909,295.054232,0.09512485136740079,1.4300482425913197
294.39,295.84,293.92,294.82,2637966,17537,294.802469,-0.08145809998981735,0.09512485136740079
294.97,295.13,293.4,294.54,1861714,15446,294.330918,0.19701756173784446,-0.08145809998981735
293.14,293.88,291.76,292.95,2414999,20122,292.916733,-0.6204020747872852,0.19701756173784446
293.8,294.72,293.385,294.1,1474385,11609,294.110541,0.22514839325920022,-0.6204020747872852
293.56,294.2925,290.17,292.78,3493860,26965,292.304639,-0.0816882232811511,0.22514839325920022
290.8,291.05,288.75,289.74,3272936,25279,289.856818,-0.9401825861834023,-0.0816882232811511
280.23,282.7799,278.97,279.56,6595437,55060,281.206256,-3.6348005502063296,-0.9401825861834023
280.84,281.36,269.8835,270.7,9903684,77300,275.11348,0.2176783356528489,-3.6348005502063296
272.01,275.31,268.83,269.74,7514831,62721,271.845723,-3.1441390115368173,0.2176783356528489
264.86,267.73,257.39,257.5,11188868,87590,263.681974,-2.628579831623834,-3.1441390115368173
250.31,255.12,247.0,254.56,17680402,152199,250.944633,-5.493468247375977,-2.628579831623834
256.71,267.25,254.06,267.03,8544492,71833,259.642005,2.5568295313810774,-5.493468247375977
267.99,271.02,257.18,259.3,11482599,95637,263.605222,4.394063339955601,2.5568295313810774
265.45,271.11,262.96,270.89,5408313,47957,266.587326,-0.9477965595731219,4.394063339955601
264.18,266.5299,259.56,261.46,5880373,53942,262.986931,-0.4784328498775636,-0.9477965595731219
253.68,260.1,252.43,258.85,7372437,66455,255.504206,-3.974562798092207,-0.4784328498775636
241.5,247.0714,237.1701,238.72,10406912,91944,241.661506,-4.801324503311266,-3.974562798092207
247.67,250.54,237.09,250.47,9407066,65322,243.652703,2.5548654244306412,-4.801324503311266
243.58,244.91,233.6,235.84,7732866,61743,239.645173,-1.6513909637824398,2.5548654244306412
220.5,229.0,211.83,212.11,17322591,145230,218.169781,-9.475326381476313,-1.6513909637824398
225.65,232.48,213.2946,232.11,13676016,105629,220.382262,2.335600907029489,-9.475326381476313
206.41,218.31,201.51,202.49,12407095,103988,209.91841,-8.526479060491921,2.335600907029489
207.01,214.47,199.35,213.47,16128070,113184,207.124291,0.29068359091128926,-8.526479060491921
199.88,205.44,189.67,199.39,13369961,124575,198.25051,-3.444278054200278,0.29068359091128926
198.37,204.98,192.32,201.31,13532125,105988,200.240604,-0.755453271963169,-3.444278054200278
203.29,205.29,191.0,191.9,12206091,100250,198.683263,2.4802137419972725,-0.755453271963169
190.01,191.2,182.1,186.13,15712386,136551,186.956994,-6.532539721580011,2.4802137419972725
196.61,207.21,196.205,206.64,14123621,115069,200.394271,3.4735013946634474,-6.532539721580011
210.57,220.17,205.32,212.06,17556071,149111,213.992495,7.100350948578393,3.4735013946634474
214.43,225.87,214.01,225.07,16071888,116043,219.419504,1.833119627677271,7.100350948578393
217.65,223.26,214.57,216.35,10545574,86525,218.636056,1.5016555519283603,1.833119627677271
217.36,223.72,215.1,223.1,7691811,55213,219.734912,-0.13324144268320737,1.5016555519283603
222.32,224.75,218.44,219.23,8426666,58307,221.834425,2.2819285977180526,-0.13324144268320737
210.5,214.78,207.767,209.38,8570347,65726,211.237174,-5.316660669305506,2.2819285977180526
208.31,214.79,207.18,213.96,8231894,59270,211.452599,-1.04038004750594,-5.316660669305506
212.75,214.55,208.69,210.6,6664520,52222,211.001165,2.131438721136769,-1.04038004750594
218.96,227.91,218.12,226.53,10322981,79220,222.534994,2.9189189189189335,2.131438721136769
235.23,236.16,226.45,226.6,10857930,84873,231.835935,7.430580928023378,2.9189189189189335
229.14,235.25,226.84,234.33,7010161,64120,231.79894,-2.5889554903711254,7.430580928023378
238.02,240.19,235.105,237.14,9418378,83021,238.055355,3.8753600418957923,-2.5889554903711254
236.41,236.69,230.96,233.96,6762336,49625,233.583821,-0.6764137467439757,3.8753600418957923
238.7,240.47,236.88,239.68,5391925,47437,239.120413,0.9686561482170841,-0.6764137467439757
234.31,236.58,232.3908,235.08,6828005,56165,234.515515,-1.8391286133221607,0.9686561482170841
235.75,236.06,232.18,235.34,6126358,53828,234.890346,0.6145704408689223,-1.8391286133221607
241.66,242.6598,238.25,242.43,5924520,50843,240.399955,2.506892895015911,0.6145704408689223
238.22,241.11,236.26,236.64,7357517,68564,238.417384,-1.4234875444839812,2.506892895015911
231.39,233.34,229.41,230.22,6571600,74678,231.228943,-2.8670976408362026,-1.4234875444839812
234.4,236.27,233.39,234.77,4323992,35331,234.640947,1.3008340896322412,-2.8670976408362026
235.51,238.92,234.83,235.07,6365822,45397,236.297451,0.4735494880546032,1.3008340896322412
236.46,238.33,234.2,237.83,3572511,31455,236.2644,0.40337989894272397,0.4735494880546032
239.12,242.19,238.45,241.32,3632509,30843,240.542758,1.1249259917110788,0.40337989894272397
245.01,245.16,240.36,241.09,4709897,37213,242.736945,2.463198394111732,1.1249259917110788
245.48,247.665,244.2,246.45,5015346,36832,245.866481,0.19182890494264804,2.463198394111732
244.12,245.17,241.91,243.22,4928857,40428,243.461456,-0.5540166204986097,0.19182890494264804
239.58,240.33,236.5,237.28,4723466,38691,237.92347,-1.8597411109290474,-0.5540166204986097
235.07,237.7497,233.64,237.42,3845484,28434,235.637361,-1.8824609733700703,-1.8597411109290474
240.02,241.735,238.7,238.8,3143506,28336,240.468435,2.105755732335046,-1.8824609733700703
240.38,240.54,236.6017,236.86,3082265,23405,238.484242,0.14998750104158187,2.105755732335046
239.24,241.18,238.55,238.91,3411516,29415,239.803045,-0.4742491055828246,0.14998750104158187
242.25,243.8,241.34,243.62,3904506,27880,242.547826,1.258150810901193,-0.4742491055828246
241.59,243.94,241.0,242.56,2742952,23671,242.456218,-0.27244582043343124,1.258150810901193
243.81,244.14,237.94,238.08,6433919,36337,240.362026,0.9189122066310729,-0.27244582043343124
236.96,237.5,231.0233,232.82,7531319,45120,234.794889,-2.8095648250687,0.9189122066310729
230.15,236.76,228.3,236.75,6964615,44899,233.389914,-2.8739027683997276,-2.8095648250687
234.16,237.25,233.41,236.91,4811095,30710,235.694921,1.7423419509015714,-2.8739027683997276
243.5,247.2,243.361,245.93,5234302,39258,245.135053,3.988725657669967,1.7423419509015714
245.43,246.02,242.07,242.22,4404742,32764,244.554598,0.7926078028747563,3.988725657669967
245.4,246.58,244.73,245.73,3280550,23839,245.503123,-0.012223444566683561,0.7926078028747563
245.55,247.38,243.88,245.02,3378211,26327,245.460295,0.06112469437653534,-0.012223444566683561
244.86,245.1,243.17,244.88,2521101,20376,244.213808,-0.28100183262064204,0.06112469437653534
250.84,252.02,249.88,250.25,4872320,32368,250.982336,2.4422118761741274,-0.28100183262064204
253.75,255.79,250.33,255.77,5326092,38464,253.324625,1.160102057088186,2.4422118761741274
257.87,257.94,253.8877,254.35,4971255,36718,256.411946,1.6236453201970535,1.160102057088186
253.27,255.32,250.68,254.29,5132697,41818,253.273935,-1.7838445728467822,1.6236453201970535
253.78,255.55,252.7,255.27,2079746,19472,254.701011,0.20136613100643075,-1.7838445728467822
256.55,257.92,255.71,257.85,3045777,23120,256.911355,1.091496571833872,0.20136613100643075
260.35,264.0,259.66,263.17,5184539,38991,261.668556,1.4811927499512878,1.091496571833872
262.36,264.43,261.385,263.33,3937067,31812,262.899752,0.7720376416362473,1.4811927499512878
270.43,273.95,269.79,271.54,7866818,60604,271.524175,3.0759262082634464,0.7720376416362473
273.38,276.38,272.9,276.28,4667654,38102,274.456408,1.090855304515026,3.0759262082634464
273.24,275.02,272.13,273.38,4632795,34737,273.880616,-0.05121076889310627,1.090855304515026
273.2,274.1799,270.01,270.46,6531258,47420,271.74431,-0.014639145073935822,-0.05121076889310627
262.02,263.51,251.3801,252.03,14258253,111919,258.776054,-4.0922401171303076,-0.014639145073935822
259.03,260.32,251.43,256.74,9818675,85737,255.666744,-1.141134264559962,-4.0922401171303076
250.18,259.6,249.1,258.35,7421830,59677,254.963157,-3.4165926726633877,-1.141134264559962
267.14,267.14,258.69,263.82,9238585,64633,263.392472,6.779119034295289,-3.4165926726633877
264.59,264.7,261.26,261.82,3669349,31284,263.176145,-0.9545556636969432,6.779119034295289
260.04,262.26,259.11,261.45,3268725,29615,260.921987,-1.7196417098151673,-0.9545556636969432
264.25,264.46,257.61,258.8,5852615,45216,260.932831,1.6189816951238223,-1.7196417098151673
257.87,260.58,256.68,260.32,2823522,28617,259.164172,-2.4143803216650883,1.6189816951238223
262.83,263.15,261.02,261.5,2948032,25564,262.340862,1.9234498002869582,-2.4143803216650883
259.17,259.52,252.94,254.63,5903533,52215,255.462085,-1.3925350987330054,1.9234498002869582
253.38,257.7125,252.06,257.44,4312400,34450,255.07373,-2.2340548674615213,-1.3925350987330054
255.65,256.0543,249.7,250.38,5331447,50604,252.086306,0.8958875996526894,-2.2340548674615213
252.18,256.12,250.95,255.91,3759098,32710,253.871115,-1.3573244670447848,0.8958875996526894
255.07,259.05,254.7226,257.87,3667863,30808,256.689636,1.146006820525014,-1.3573244670447848
258.87,260.2563,257.14,257.31,3575294,31258,258.489288,1.4897871172619315,1.146006820525014
261.06,262.17,257.88,258.42,3829965,33379,260.089699,0.8459844709699738,1.4897871172619315
262.16,263.14,260.87,263.0,2989142,29893,262.203867,0.4213590745422602,0.8459844709699738
261.1,261.85,258.78,259.04,2828724,25715,260.746337,-0.40433323161428447,0.4213590745422602
259.66,261.19,258.25,260.72,2837856,24140,259.959393,-0.5515128303332006,-0.40433323161428447
260.94,261.189,255.35,257.24,3995584,39877,257.675653,0.49295232226755914,-0.5515128303332006
257.12,261.16,256.46,260.82,3110122,28479,259.143019,-1.4639380700544158,0.49295232226755914
263.06,266.52,260.58,261.04,4875974,38056,263.665617,2.3102053515868137,-1.4639380700544158
260.54,267.05,260.1,266.59,7614561,52968,264.335893,-0.9579563597658214,2.3102053515868137
270.44,270.54,267.05,268.91,5220604,40892,269.123086,3.7998004145236797,-0.9579563597658214
267.16,268.93,266.02,267.47,2478069,25697,267.490616,-1.2128383375240248,3.7998004145236797
267.96,268.07,266.17,266.74,3415083,24390,267.005454,0.29944602485401095,-1.2128383375240248
266.39,267.64,265.03,266.82,4017368,25090,266.494531,-0.5859083445290292,0.29944602485401095
268.77,270.27,267.65,268.34,3179711,26837,269.058062,0.893426930440322,-0.5859083445290292
267.82,270.35,267.77,269.98,2039285,19007,269.11573,-0.3534620679391254,0.893426930440322
269.64,269.78,265.62,266.69,2838003,26293,267.822301,0.6795608991113422,-0.3534620679391254
265.1,266.3399,264.05,264.69,2637706,23417,265.233274,-1.6837264500815796,0.6795608991113422
