,id,text,text_compound,text_pos,text_neu,text_neg,text_sent,token_text
58,2022-04-14 20:55:49,RT makotonohonto SEC XRP Ripple     XRP httpstcoFL8dvfSYvF,0.0,0.0,1.0,0.0,0,"['RT', 'makotonohonto', 'SEC', 'XRP', 'Ripple', 'XRP', 'httpstcoFL8dvfSYvF']"
59,2022-04-14 20:55:48,Brad Garlinghouse Ripple believes XRP hit10 end 2022 xrp xrpsec httpstcouYbcs9ymGC,0.0,0.0,1.0,0.0,0,"['Brad', 'Garlinghouse', 'Ripple', 'belief', 'XRP', 'hit10', 'end', '2022', 'xrp', 'xrpsec', 'httpstcouYbcs9ymGC']"
60,2022-04-14 20:55:46,AnijaXRP tapo4287 ,0.0,0.0,1.0,0.0,0,"['AnijaXRP', 'tapo4287']"
61,2022-04-14 20:55:46,Price updates different crypto assets get price predictions SlothTrading ETH 30100 DOT1805 SOL10434 LUNA 8622 XRP 07239 AVAX 7972 New predictions every hour,0.1779,0.072,0.928,0.0,1,"['Price', 'update', 'different', 'crypto', 'asset', 'get', 'price', 'prediction', 'SlothTrading', 'ETH', '30100', 'DOT1805', 'SOL10434', 'LUNA', '8622', 'XRP', '07239', 'AVAX', '7972', 'New', 'prediction', 'every', 'hour']"
62,2022-04-14 20:55:45,RT RuleXRP xrpcommunity  How XRP security I use UpholdInc buy Ripple linqtoinc  You cant buy secur,0.34,0.146,0.854,0.0,1,"['RT', 'RuleXRP', 'xrpcommunity', 'How', 'XRP', 'security', 'I', 'use', 'UpholdInc', 'buy', 'Ripple', 'linqtoinc', 'You', 'cant', 'buy', 'secur']"
63,2022-04-14 20:55:44,By time next year I officially able say Living crypto retirement life xrp httpstcoMWBd2FvjUP,0.0,0.0,1.0,0.0,0,"['By', 'time', 'next', 'year', 'I', 'officially', 'able', 'say', 'Living', 'crypto', 'retirement', 'life', 'xrp', 'httpstcoMWBd2FvjUP']"
64,2022-04-14 20:55:43,Well This pretty big news XRP ETH Ripple xrpthestandard Crypto NFTGiveaway httpstco4OPZ8jJeJF,0.6486,0.346,0.654,0.0,1,"['Well', 'This', 'pretty', 'big', 'news', 'XRP', 'ETH', 'Ripple', 'xrpthestandard', 'Crypto', 'NFTGiveaway', 'httpstco4OPZ8jJeJF']"
65,2022-04-14 20:55:41,RT JeffreyPrender7 ptownsurf henokcrypto Yourpop8 ShibainuCoin wearecultdao InuSaitama ApolloInuToken ImpactXPToken  212 You,0.0,0.0,1.0,0.0,0,"['RT', 'JeffreyPrender7', 'ptownsurf', 'henokcrypto', 'Yourpop8', 'ShibainuCoin', 'wearecultdao', 'InuSaitama', 'ApolloInuToken', 'ImpactXPToken', '212', 'You']"
66,2022-04-14 20:55:41,Ive received amount Binance wallet wonderful cryptocurrency ripple xrp binance httpstcojvxWdilLgy,0.5719,0.27,0.73,0.0,1,"['Ive', 'received', 'amount', 'Binance', 'wallet', 'wonderful', 'cryptocurrency', 'ripple', 'xrp', 'binance', 'httpstcojvxWdilLgy']"
67,2022-04-14 20:55:39,I cant wait xrp hit 3 end March httpstco1RQCppD5Z,0.0,0.0,1.0,0.0,0,"['I', 'cant', 'wait', 'xrp', 'hit', '3', 'end', 'March', 'httpstco1RQCppD5Z']"
