,id,text,text_compound,text_pos,text_neu,text_neg,text_sent,token_text
0,2022-04-14 20:51:48,Ethereum Burn Update Current Basefee 229 Gwei Avg Miner Tip138 Gwei Total burnt ETH 1546444 ETH Total burnt ETHUSD 61825361 httpstcoIjNPIjraWa,0.0,0.0,1.0,0.0,0,"['Ethereum', 'Burn', 'Update', 'Current', 'Basefee', '229', 'Gwei', 'Avg', 'Miner', 'Tip138', 'Gwei', 'Total', 'burnt', 'ETH', '1546444', 'ETH', 'Total', 'burnt', 'ETHUSD', '61825361', 'httpstcoIjNPIjraWa']"
1,2022-04-14 20:51:48,TheWeb3Finance Amazing great project Clockx24 UTK Ethereum Austin6077 MalikGCFR JayRikh ,0.836,0.497,0.503,0.0,1,"['TheWeb3Finance', 'Amazing', 'great', 'project', 'Clockx24', 'UTK', 'Ethereum', 'Austin6077', 'MalikGCFR', 'JayRikh']"
2,2022-04-14 20:51:48,RT DehootValley Hey Dehootians BIGGEST CROSSCHAIN COLLAB IS COMMING 24 projects joining bring biggest giveaway Wax,0.0,0.0,1.0,0.0,0,"['RT', 'DehootValley', 'Hey', 'Dehootians', 'BIGGEST', 'CROSSCHAIN', 'COLLAB', 'IS', 'COMMING', '24', 'project', 'joining', 'bring', 'biggest', 'giveaway', 'Wax']"
3,2022-04-14 20:51:47,TRACE TRACE altcoinnews BTC Ethereum nearNFTs NFTs NFTCommunity Metaverse BUDDY httpstcoy9TesjkcnO,0.0,0.0,1.0,0.0,0,"['TRACE', 'TRACE', 'altcoinnews', 'BTC', 'Ethereum', 'nearNFTs', 'NFTs', 'NFTCommunity', 'Metaverse', 'BUDDY', 'httpstcoy9TesjkcnO']"
4,2022-04-14 20:51:46,RT JohnGh87 Grove everywhere YAHOO FINANCE httpstco4JaJvAVZqt httpstcoirz8WhFdPk YahooFinance Yahoo NFTCommunity Metav,0.0,0.0,1.0,0.0,0,"['RT', 'JohnGh87', 'Grove', 'everywhere', 'YAHOO', 'FINANCE', 'httpstco4JaJvAVZqt', 'httpstcoirz8WhFdPk', 'YahooFinance', 'Yahoo', 'NFTCommunity', 'Metav']"
5,2022-04-14 20:51:46,RT SatoshiOwl  VIRAL  TheViralCrypto  SUPER EARLY GEM  100k MC  Liquidty 90k  DApp ready  Huge Marketing Contract,0.8567,0.42,0.58,0.0,1,"['RT', 'SatoshiOwl', 'VIRAL', 'TheViralCrypto', 'SUPER', 'EARLY', 'GEM', '100k', 'MC', 'Liquidty', '90k', 'DApp', 'ready', 'Huge', 'Marketing', 'Contract']"
6,2022-04-14 20:51:45,RT TekinogluDogu Yksek enflasyon beklentisinde piyasalarda nasl uzun vade plan izilir Acemi gibi hiper enflasyon mu beklenmeli,0.0,0.0,1.0,0.0,0,"['RT', 'TekinogluDogu', 'Yksek', 'enflasyon', 'beklentisinde', 'piyasalarda', 'nasl', 'uzun', 'vade', 'plan', 'izilir', 'Acemi', 'gibi', 'hiper', 'enflasyon', 'mu', 'beklenmeli']"
7,2022-04-14 20:51:45,RT VispXofficial VispX Ecosystem Explained Delivering innovation dual model launchpad powered high quality projects B,0.3818,0.167,0.833,0.0,1,"['RT', 'VispXofficial', 'VispX', 'Ecosystem', 'Explained', 'Delivering', 'innovation', 'dual', 'model', 'launchpad', 'powered', 'high', 'quality', 'project', 'B']"
8,2022-04-14 20:51:45, TimBeiko  Ethereum   httpstco5FBEh8yoKT,0.0,0.0,1.0,0.0,0,"['TimBeiko', 'Ethereum', 'httpstco5FBEh8yoKT']"
9,2022-04-14 20:51:45,RT DailyAvax1 AVAX Giveaway Follow DailyAvax Rt amp  amp Tag friends 48 Hours Avalanche BTC ETH Crypto NFTs NFT Giveaw,0.4767,0.14,0.86,0.0,1,"['RT', 'DailyAvax1', 'AVAX', 'Giveaway', 'Follow', 'DailyAvax', 'Rt', 'amp', 'amp', 'Tag', 'friend', '48', 'Hours', 'Avalanche', 'BTC', 'ETH', 'Crypto', 'NFTs', 'NFT', 'Giveaw']"
10,2022-04-14 20:51:45,RT Supersnailsnft  500000 GIVEAWAY FOR SUPERSNAILS NFT HOLDERS  Feast eyes BIGGEST MOST EPIC GIVEAWAY NFTGivea,0.0,0.0,1.0,0.0,0,"['RT', 'Supersnailsnft', '500000', 'GIVEAWAY', 'FOR', 'SUPERSNAILS', 'NFT', 'HOLDERS', 'Feast', 'eye', 'BIGGEST', 'MOST', 'EPIC', 'GIVEAWAY', 'NFTGivea']"
11,2022-04-14 20:51:44,RT blockvisionhq  Register us get rewards  300 6 lucky winners1 RT amp tag 3 friends 2 Join httpstcotQvEs7GFZG,0.8807,0.505,0.495,0.0,1,"['RT', 'blockvisionhq', 'Register', 'get', 'reward', '300', '6', 'lucky', 'winners1', 'RT', 'amp', 'tag', '3', 'friend', '2', 'Join', 'httpstcotQvEs7GFZG']"
12,2022-04-14 20:51:44, Atualizao cada hora 1 BTC  R19502794 1 ETH  R146197 1 ADA  R 41 1 XRP  R 344 1 DOGE  R 066 1 US  R 469 1 US Tur  R 492 bitcoin ethereum cardano ripplexrp dogecoin dollar,0.0,0.0,1.0,0.0,0,"['Atualizao', 'cada', 'hora', '1', 'BTC', 'R19502794', '1', 'ETH', 'R146197', '1', 'ADA', 'R', '41', '1', 'XRP', 'R', '344', '1', 'DOGE', 'R', '066', '1', 'US', 'R', '469', '1', 'US', 'Tur', 'R', '492', 'bitcoin', 'ethereum', 'cardano', 'ripplexrp', 'dogecoin', 'dollar']"
13,2022-04-14 20:51:44,VogelhausNFT AlanzhaNft This music project VogelhausNFT made TheRealKidSound steezyapegang It also grants WLspot upcoming generative collection Would cool could check  httpstcoO1l11Vl,0.4939,0.181,0.819,0.0,1,"['VogelhausNFT', 'AlanzhaNft', 'This', 'music', 'project', 'VogelhausNFT', 'made', 'TheRealKidSound', 'steezyapegang', 'It', 'also', 'grant', 'WLspot', 'upcoming', 'generative', 'collection', 'Would', 'cool', 'could', 'check', 'httpstcoO1l11Vl']"
14,2022-04-14 20:51:43,Twitter Look I found Salvator Mund collectible httpstcoZkg5jMIqoa rarible ethereum nonfungible digitalasset nft via rarible,0.0,0.0,1.0,0.0,0,"['Twitter', 'Look', 'I', 'found', 'Salvator', 'Mund', 'collectible', 'httpstcoZkg5jMIqoa', 'rarible', 'ethereum', 'nonfungible', 'digitalasset', 'nft', 'via', 'rarible']"
15,2022-04-14 20:51:42,RT RenaudHeitz Coup dur pour ethereum la mise  jour The Merge une nouvelle fois repousse  httpstcowXUN9CpS9e,0.0,0.0,1.0,0.0,0,"['RT', 'RenaudHeitz', 'Coup', 'dur', 'pour', 'ethereum', 'la', 'mise', 'jour', 'The', 'Merge', 'une', 'nouvelle', 'fois', 'repousse', 'httpstcowXUN9CpS9e']"
16,2022-04-14 20:51:41,No red candles SHIBA always Green gt BULLISH forever shiba shib ethereum axs kava solana avax btc httpstcocQ8DjzhaDV,-0.0258,0.103,0.788,0.108,0,"['No', 'red', 'candle', 'SHIBA', 'always', 'Green', 'gt', 'BULLISH', 'forever', 'shiba', 'shib', 'ethereum', 'ax', 'kava', 'solana', 'avax', 'btc', 'httpstcocQ8DjzhaDV']"
17,2022-04-14 20:51:41,Good project Clockx24 UTK Ethereum httpstcoueVd3bxF4P,0.4404,0.367,0.633,0.0,1,"['Good', 'project', 'Clockx24', 'UTK', 'Ethereum', 'httpstcoueVd3bxF4P']"
18,2022-04-14 20:51:41,Bitcoin Last Price 40975 BTC  Daily Indicators RSI 425 MA20 44230 MA50 42082 MA200 4160 Bollinger B lowerupper 3922449237 Ethereum Last 3080 ETH RSI 474 MA20 3272 MA50 2968 MA200 341 BB 2913583 DM project price Crypto Live 33245,0.0,0.0,1.0,0.0,0,"['Bitcoin', 'Last', 'Price', '40975', 'BTC', 'Daily', 'Indicators', 'RSI', '425', 'MA20', '44230', 'MA50', '42082', 'MA200', '4160', 'Bollinger', 'B', 'lowerupper', '3922449237', 'Ethereum', 'Last', '3080', 'ETH', 'RSI', '474', 'MA20', '3272', 'MA50', '2968', 'MA200', '341', 'BB', '2913583', 'DM', 'project', 'price', 'Crypto', 'Live', '33245']"
19,2022-04-14 20:51:41,Great project Clockx24 UTK Ethereum KennyHerper Ryuaka009 cooldude19 httpstcoiUV1egPPs,0.6249,0.339,0.661,0.0,1,"['Great', 'project', 'Clockx24', 'UTK', 'Ethereum', 'KennyHerper', 'Ryuaka009', 'cooldude19', 'httpstcoiUV1egPPs']"
20,2022-04-14 20:51:41,TRACE TRACE altcoinnews BTC Ethereum nearNFTs NFTs NFTCommunity Metaverse BUDDY httpstco6O6yu7ehx0,0.0,0.0,1.0,0.0,0,"['TRACE', 'TRACE', 'altcoinnews', 'BTC', 'Ethereum', 'nearNFTs', 'NFTs', 'NFTCommunity', 'Metaverse', 'BUDDY', 'httpstco6O6yu7ehx0']"
21,2022-04-14 20:51:40,RT VispXofficial VispX Ecosystem Explained Delivering innovation dual model launchpad powered high quality projects B,0.3818,0.167,0.833,0.0,1,"['RT', 'VispXofficial', 'VispX', 'Ecosystem', 'Explained', 'Delivering', 'innovation', 'dual', 'model', 'launchpad', 'powered', 'high', 'quality', 'project', 'B']"
22,2022-04-14 20:51:40,nfts nft nftart nftcommunity nftcollector nftartist crypto digitalart cryptoart art ethereum opensea nftcollectors blockchain nftdrop cryptocurrency nftcollectibles bitcoin openseanft nftcollection cryptoartist nftartists eth httpstcoxh3hmCVl47,0.0,0.0,1.0,0.0,0,"['nfts', 'nft', 'nftart', 'nftcommunity', 'nftcollector', 'nftartist', 'crypto', 'digitalart', 'cryptoart', 'art', 'ethereum', 'opensea', 'nftcollectors', 'blockchain', 'nftdrop', 'cryptocurrency', 'nftcollectibles', 'bitcoin', 'openseanft', 'nftcollection', 'cryptoartist', 'nftartists', 'eth', 'httpstcoxh3hmCVl47']"
23,2022-04-14 20:51:39,NFTGiveaways  We giving away FREE NFTs To selected Follow NftsFans Retweet Like Tag 3 friends cryptocurrency NFTCommunity NFTGiveaways NFTartist NFTdrop NFTProject NFT APE SolanaNFTs OpenSeaNFT Ethereum ETHNFTs httpstco0Z49TH3Rpl httpstc1WI1VqILB,0.9008,0.334,0.666,0.0,1,"['NFTGiveaways', 'We', 'giving', 'away', 'FREE', 'NFTs', 'To', 'selected', 'Follow', 'NftsFans', 'Retweet', 'Like', 'Tag', '3', 'friend', 'cryptocurrency', 'NFTCommunity', 'NFTGiveaways', 'NFTartist', 'NFTdrop', 'NFTProject', 'NFT', 'APE', 'SolanaNFTs', 'OpenSeaNFT', 'Ethereum', 'ETHNFTs', 'httpstco0Z49TH3Rpl', 'httpstc1WI1VqILB']"
24,2022-04-14 20:51:39,RT BabydogeFanbase Its BabyDoge King Meme Coins  Holders150621  Twitter Followers17414   BabyDogeC,0.0,0.0,1.0,0.0,0,"['RT', 'BabydogeFanbase', 'Its', 'BabyDoge', 'King', 'Meme', 'Coins', 'Holders150621', 'Twitter', 'Followers17414', 'BabyDogeC']"
25,2022-04-14 20:51:39,RT uddomains For Sale Blockchain Domain opensea ZillionaireWallet Make account Unstoppable Domains  httpstcoafvduKR674,-0.2023,0.0,0.87,0.13,-1,"['RT', 'uddomains', 'For', 'Sale', 'Blockchain', 'Domain', 'opensea', 'ZillionaireWallet', 'Make', 'account', 'Unstoppable', 'Domains', 'httpstcoafvduKR674']"
26,2022-04-14 20:51:38,RT xyfinance Activate singlechain trading cronoschain amp ThunderProtocol  You swap token onacross BNBChain ethereum,0.0,0.0,1.0,0.0,0,"['RT', 'xyfinance', 'Activate', 'singlechain', 'trading', 'cronoschain', 'amp', 'ThunderProtocol', 'You', 'swap', 'token', 'onacross', 'BNBChain', 'ethereum']"
27,2022-04-14 20:51:38,RT CryptoListy The DuneAnalytics platform tool dramatically simplifies process It webbased platform querying E,0.0,0.0,1.0,0.0,0,"['RT', 'CryptoListy', 'The', 'DuneAnalytics', 'platform', 'tool', 'dramatically', 'simplifies', 'process', 'It', 'webbased', 'platform', 'querying', 'E']"
28,2022-04-14 20:51:37,RT GrumpyBearTC Are ready big news Stay tuned nfts nft nftart nftcommunity nftcollector nftartist crypto digitala,0.3612,0.143,0.857,0.0,1,"['RT', 'GrumpyBearTC', 'Are', 'ready', 'big', 'news', 'Stay', 'tuned', 'nfts', 'nft', 'nftart', 'nftcommunity', 'nftcollector', 'nftartist', 'crypto', 'digitala']"
29,2022-04-14 20:51:36,PresentsAirdrop Nice project Clockx24 UTK Ethereum Airdrophunnter AirdropDaily VAKARMALIK7,0.4215,0.259,0.741,0.0,1,"['PresentsAirdrop', 'Nice', 'project', 'Clockx24', 'UTK', 'Ethereum', 'Airdrophunnter', 'AirdropDaily', 'VAKARMALIK7']"
30,2022-04-14 20:51:35,RT IsaacSmith77 AMAZING Ethereum mining revenue managed outperform Bitcoin third month row  Achieving10,0.6739,0.274,0.726,0.0,1,"['RT', 'IsaacSmith77', 'AMAZING', 'Ethereum', 'mining', 'revenue', 'managed', 'outperform', 'Bitcoin', 'third', 'month', 'row', 'Achieving10']"
31,2022-04-14 20:51:35,UM ALFRED  0071 ETH 15 POP PEOPLE collection Buy  httpstcodMkCUTsaf0 via opensea Crypto Ethereum EthereumNFTs nft NFTs OpenSeaNFT openseanfts openseanftart NFTCommunity opensea NFTartwork httpstcoueepAs2QWp,0.0,0.0,1.0,0.0,0,"['UM', 'ALFRED', '0071', 'ETH', '15', 'POP', 'PEOPLE', 'collection', 'Buy', 'httpstcodMkCUTsaf0', 'via', 'opensea', 'Crypto', 'Ethereum', 'EthereumNFTs', 'nft', 'NFTs', 'OpenSeaNFT', 'openseanfts', 'openseanftart', 'NFTCommunity', 'opensea', 'NFTartwork', 'httpstcoueepAs2QWp']"
32,2022-04-14 20:51:34,Arthur Hayes said scenario Ethereum could fall 2500,0.0,0.0,1.0,0.0,0,"['Arthur', 'Hayes', 'said', 'scenario', 'Ethereum', 'could', 'fall', '2500']"
33,2022-04-14 20:51:33,RT CryptoFarmsNFT Here folks were proud partnered BigBangAirdrops massive GIVEAWAY collab event 24 projects,0.4767,0.193,0.807,0.0,1,"['RT', 'CryptoFarmsNFT', 'Here', 'folk', 'proud', 'partnered', 'BigBangAirdrops', 'massive', 'GIVEAWAY', 'collab', 'event', '24', 'project']"
